ListingKey	ListingNumber	ListingCreationDate	CreditGrade	Term	LoanStatus	ClosedDate	BorrowerAPR	BorrowerRate	LenderYield	EstimatedEffectiveYield	EstimatedLoss	EstimatedReturn	ProsperRating..numeric.	ProsperRating..Alpha.	ProsperScore	ListingCategory..numeric.	BorrowerState	Occupation	EmploymentStatus	EmploymentStatusDuration	IsBorrowerHomeowner	CurrentlyInGroup	GroupKey	DateCreditPulled	CreditScoreRangeLower	CreditScoreRangeUpper	FirstRecordedCreditLine	CurrentCreditLines	OpenCreditLines	TotalCreditLinespast7years	OpenRevolvingAccounts	OpenRevolvingMonthlyPayment	InquiriesLast6Months	TotalInquiries	CurrentDelinquencies	AmountDelinquent	DelinquenciesLast7Years	PublicRecordsLast10Years	PublicRecordsLast12Months	RevolvingCreditBalance	BankcardUtilization	AvailableBankcardCredit	TotalTrades	TradesNeverDelinquent..percentage.	TradesOpenedLast6Months	DebtToIncomeRatio	IncomeRange	IncomeVerifiable	StatedMonthlyIncome	LoanKey	TotalProsperLoans	TotalProsperPaymentsBilled	OnTimeProsperPayments	ProsperPaymentsLessThanOneMonthLate	ProsperPaymentsOneMonthPlusLate	ProsperPrincipalBorrowed	ProsperPrincipalOutstanding	ScorexChangeAtTimeOfListing	LoanCurrentDaysDelinquent	LoanFirstDefaultedCycleNumber	LoanMonthsSinceOrigination	LoanNumber	LoanOriginalAmount	LoanOriginationDate	LoanOriginationQuarter	MemberKey	MonthlyLoanPayment	LP_CustomerPayments	LP_CustomerPrincipalPayments	LP_InterestandFees	LP_ServiceFees	LP_CollectionFees	LP_GrossPrincipalLoss	LP_NetPrincipalLoss	LP_NonPrincipalRecoverypayments	PercentFunded	Recommendations	InvestmentFromFriendsCount	InvestmentFromFriendsAmount	Investors	ListingCategory	pos_july_2009
0CBD3415291328158EF231B	296233	2008-03-20 13:52:30.377000000	AA	36	Completed	2008-07-22 00:00:00	0.09223	0.075	0.075	NA	NA	NA	NA		0	4	NY	Construction	Self-employed	74	True	False		2008-03-20 13:43:30.157000000	860	879	1994-02-01 00:00:00	8	7	21	6	129	0	2	0	0	0	0	0	7197	0.07	84773	18	0.94	0	0.03	$100,000+	True	18333.333333	BD7C3417646243267E5D3B1	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	72	29008	1000	2008-03-28 00:00:00	Q1 2008	120C341659458590511BB60	31.11	1017.81	1000	17.81	0	0	0	0	0	1	0	0	0	29	Personal Loan	FALSE
03473496157764794073F10	479924	2010-10-15 05:09:14.853000000	None	36	Completed	2013-10-25 00:00:00	0.17322	0.1515	0.1415	0.0796	0.0595	0.0796	5	B	8	1	MI	Other	Employed	81	True	False		2010-10-13 13:10:37	760	779	1996-12-01 00:00:00	10	8	24	7	535	3	8	0	0	0	0	0	16472	0.28	40928	23	1	2	0.14	$50,000-74,999	True	5416.666667	44FD36019649077528F6B61	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	41	44963	10000	2010-10-25 00:00:00	Q4 2010	379234965048113804DA0F5	344.48	12508.95	9999.99	2508.96	-165.61	0	0	0	0	1	0	0	0	229	Debt Consolidation	TRUE
03473535030198280D68DCB	545160	2011-12-18 09:39:38.993000000	None	36	Completed	2013-08-20 00:00:00	0.34731	0.3073	0.2973	0.2837	0.149	0.1347	2	E	2	7	IN	Other	Employed	19	True	False		2011-12-18 09:39:37	600	619	2004-11-05 00:00:00	11	10	16	6	149	2	9	0	0	0	0	0	3574	0.74	1033	14	0.8	0	NA	$25,000-49,999	False	2916.666667	AAA736383173272536DFEEB	2	23	23	0	0	9000	3364.76	-24	0	NA	27	57711	7500	2011-12-20 00:00:00	Q4 2011	74EC3406247031698B83B50	321.39	10855.38	7500	3355.38	-97.61	0	0	0	0	1	0	0	0	120	Other	TRUE
034D359419733270863BDB6	1012102	2013-11-22 11:58:01.240000000	None	36	Current		0.19859	0.162	0.152	0.14256	0.0649	0.07766	4	C	7	1	AZ	Skilled Labor	Employed	182	True	False		2013-11-22 11:58:04	720	739	1990-07-20 00:00:00	22	22	43	19	640	0	5	0	0	2	0	0	30017	0.35	52912	41	0.97	1	0.52	$25,000-49,999	True	3333.333333	E8AB36988355765403BDF06	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	4	119141	7000	2013-11-29 00:00:00	Q4 2013	38F23698615528718ABF983	246.79	737.2632	463.83	273.4332	-17.06	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
03523422515841215D18BC5	337258	2008-05-22 12:03:05.843000000	B	36	Chargedoff	2010-05-31 00:00:00	0.15982	0.1455	0.1255	NA	NA	NA	NA		0	4	OH	Food Service	Full-time	5	False	False		2008-05-22 11:44:16.023000000	680	699	2005-06-03 00:00:00	3	2	4	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0.24	$25,000-49,999	True	2583.333333	FC853421518854547837FE3	NA	NA	NA	NA	NA	NA	NA	NA	1500	25	70	32023	9000	2008-05-30 00:00:00	Q2 2008	792B34210391374058431C9	310.01	5775.19	4201.38	1573.81	-115	0	4814.91	4798.62	0	1	0	0	0	221	Personal Loan	FALSE
035434253334676255F7F41	368839	2008-07-17 05:56:43.133000000	C	36	Completed	2011-07-25 00:00:00	0.17028	0.1486	0.1386	NA	NA	NA	NA		0	1	AR	Skilled Labor	Full-time	51	True	False		2008-07-17 05:52:53.937000000	640	659	1989-05-01 00:00:00	13	11	24	8	489	3	5	0	0	0	0	0	13745	0.63	7523	17	0.89	2	0.3	$25,000-49,999	True	3783.666667	A012342618353029408C06C	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	68	34577	1500	2008-07-25 00:00:00	Q3 2008	AE073425844574232C2CC54	51.9	1868.85	1500	368.85	-24.81	0	0	0	0	1	0	0	0	93	Debt Consolidation	FALSE
036236027492330265AC331	1154401	2014-02-11 10:51:10.017000000	None	36	Current		0.09469	0.0809	0.0709	0.06919	0.0199	0.04929	7	AA	9	1	IL	Sales - Commission	Employed	80	True	False		2014-02-10 15:53:40	760	779	1999-04-30 00:00:00	11	10	38	9	288	0	4	0	0	0	0	0	13601	0.3	30699	37	1	0	0.16	$100,000+	True	9000	5AB33706398756770DA7B26	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	133423	20000	2014-02-21 00:00:00	Q1 2014	248B3703619346993867F84	627.56	0	0	0	0	0	0	0	0	1	0	0	0	312	Debt Consolidation	TRUE
03B6358375148063342FAC3	847397	2013-07-22 17:07:56.307000000	None	36	Current		0.18214	0.1459	0.1359	0.1292	0.0474	0.0818	5	B	3	3	OR	Social Worker	Employed	2	False	False		2013-07-22 17:07:47	740	759	2001-12-11 00:00:00	2	1	55	1	20	0	2	0	0	14	1	0	28	0.05	472	18	0.88	0	0.19	$1-24,999	True	1600	D03636882274029309B5155	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	8	97051	4000	2013-07-25 00:00:00	Q3 2013	AEA03584569189532C4FF1C	137.86	963.4211	644.61	318.8111	-21.96	0	0	0	0	1	0	0	0	1	Business	TRUE
03C53587886942631D4D870	874234	2013-08-19 11:03:42.243000000	None	60	Current		0.17522	0.1519	0.1419	0.135	0.0474	0.0876	5	B	6	1	OH	Bus Driver	Employed	49	False	False		2013-08-19 11:03:31	720	739	1992-11-26 00:00:00	12	12	24	12	298	1	5	0	0	14	1	0	1872	0.13	6402	23	0.73	1	0.22	$25,000-49,999	True	3750	BFB2369230683900747E5A6	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	7	100055	10000	2013-08-27 00:00:00	Q3 2013	555835870470215397C0279	238.9	1437.56	689.38	748.18	-41.39	0	0	0	0	1	0	0	0	71	Debt Consolidation	TRUE
03D13427698396729470DED	380794	2008-08-11 04:18:20.447000000	B	36	Completed	2011-03-03 00:00:00	0.27333	0.258	0.248	NA	NA	NA	NA		0	1	GA	Professional	Full-time	41	True	True	DD17336621690487632377B	2008-08-11 04:17:35.053000000	700	719	1989-11-01 00:00:00	20	18	32	14	1082	0	2	0	0	0	0	0	35634	0.54	23925	30	0.96	1	0.73	$25,000-49,999	True	2833.333333	AC3E3429262483396CCB261	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	67	35767	5000	2008-08-21 00:00:00	Q3 2008	50AC3415830460304A9BDBC	200.92	7146.02	4999.99	2146.03	-82.89	0	0	0	0	1	0	0	0	125	Debt Consolidation	FALSE
4C10359783231484629B307	1074530	2013-12-14 07:10:29.567000000	None	36	Current		0.14206	0.1139	0.1039	0.09989	0.0349	0.06499	6	A	10	1	OH	Sales - Commission	Employed	215	True	False		2013-12-14 07:10:31	740	759	2000-01-12 00:00:00	10	10	35	8	670	0	3	0	0	0	0	0	65799	0.7	27201	34	1	2	0.11	$100,000+	True	33333.333333	6FC9370143010394857466E	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	3	123050	35000	2013-12-23 00:00:00	Q4 2013	E6033701854480412840475	1152.33	2293.7381	1635.37	658.3681	-58.76	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
4C113504920607370F64F5C	491642	2011-01-22 19:10:52.713000000	None	36	Completed	2013-03-12 00:00:00	0.10578	0.0849	0.0749	0.0748	0.0325	0.0423	6	A	9	3	IL	Professional	Employed	62	True	True	D2E93365291835114A4A4F1	2011-01-22 19:10:44	780	799	1999-01-05 00:00:00	11	11	24	10	344	1	3	0	0	0	0	0	23563	0.04	55858	24	1	1	0.18	$50,000-74,999	True	6000	E9ED361030789614613C11B	2	34	33	1	0	20100	0	-30	0	NA	37	46917	10000	2011-02-03 00:00:00	Q1 2011	BDF03364611729360D2EACD	315.63	11134.3	10000	1134.3	-133.61	0	0	0	0	1	0	0	0	224	Business	TRUE
4C153579412829455D86073	789152	2013-05-26 22:25:22.963000000	None	60	Current		0.31848	0.2916	0.2816	0.2566	0.1325	0.1241	2	E	6	16	CA	Administrative Assistant	Employed	20	False	False		2013-05-26 22:25:12	600	619	2000-07-01 00:00:00	8	8	31	6	238	1	9	0	0	1	1	0	6326	0.66	1867	30	0.7	0	0.18	$25,000-49,999	True	3200	6EAB368382616948849A433	1	9	9	0	0	2300	1907.27	-36	0	NA	10	91637	4000	2013-05-29 00:00:00	Q2 2013	68623553340136063C949E3	127.36	1146.24	294.78	851.46	-29.21	0	0	0	0	1	0	0	0	8	Motorcycle	TRUE
4C1C3392213532180203A38	158682	2007-06-26 14:06:47.703000000	AA	36	Completed	2009-06-08 00:00:00	0.08622	0.0725	0.0675	NA	NA	NA	NA		0	0	MS	Other	Full-time	229	True	False		2007-06-26 13:54:32.663000000	800	819	1987-10-01 00:00:00	13	12	22	11	56	0	0	0	0	0	0	0	3895	0.03	117675	21	1	0	0.15	$25,000-49,999	True	2583.333333	5E2E3394574686773372C39	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	80	16802	1250	2007-07-10 00:00:00	Q3 2007	689133929275018462DAD04	38.74	1374.14	1250	124.14	-8.56	0	0	0	0	1	0	0	0	37	Not Available	FALSE
4C1C3601270451429172A5C	1139605	2014-01-31 08:25:00.703000000	None	36	Current		0.20524	0.1685	0.1585	0.14814	0.0699	0.07824	4	C	5	1	NV	Sales - Retail	Employed	153	False	False		2014-01-31 08:25:13	680	699	2001-06-21 00:00:00	17	17	35	18	860	1	5	0	0	0	0	0	23757	0.43	30282	34	1	0	0.53	$25,000-49,999	True	2833.333333	AD6D3705333335016560371	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	130181	10000	2014-02-04 00:00:00	Q1 2014	8BB237040761690507A74CF	355.78	355.78	226.52	129.26	-7.67	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
4C3835785179076943109CD	783937	2013-05-20 12:24:50.667000000	None	36	Current		0.09837	0.0849	0.0749	0.0731	0.0199	0.0532	7	AA	9	1	UT	Computer Programmer	Employed	11	True	False		2013-05-20 12:24:37	780	799	2000-02-24 00:00:00	11	11	32	3	142	1	7	0	0	0	0	0	5015	0.29	11885	23	1	0	0.22	$100,000+	True	9166.666667	58383682500956037C1DDC5	2	48	48	0	0	27500	9069.33	-11	0	NA	10	91273	8000	2013-05-22 00:00:00	Q2 2013	7C02349978871163742F5BC	252.5	2272.5	1810	462.5	-54.47	0	0	0	0	1	0	0	0	148	Debt Consolidation	TRUE
4C4C347822024242887293A	450912	2010-03-18 21:43:31.580000000	None	36	Completed	2012-11-27 00:00:00	0.11296	0.092	0.082	0.0608	0.021	0.0608	6	A	8	6	ID	Sales - Retail	Full-time	31	True	False		2010-03-17 12:05:38	780	799	2002-09-30 00:00:00	8	7	15	6	25	0	2	0	0	0	0	0	1113	0.13	6219	15	0.93	1	0.12	$1-24,999	True	1333.333333	2A3E3583882376772277390	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	47	41597	4250	2010-04-05 00:00:00	Q2 2010	2FB834791876537159A74BB	135.54	4868.99	4249.83	619.16	-67.31	0	0	0	0	1	0	0	0	148	Auto	TRUE
4C4E3527184333640E69D15	530183	2011-09-29 19:46:40.287000000	None	36	Completed	2012-12-12 00:00:00	0.35643	0.3199	0.3099	0.2917	0.165	0.1267	1	HR	2	6	CA	Other	Self-employed	21	True	False		2011-09-29 19:46:36	700	719	2000-07-18 00:00:00	6	5	11	3	175	0	0	0	0	0	0	0	12611	0.96	489	10	0.8	0	NA	$25,000-49,999	False	2916.666667	C2F936319279375372C80F7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	29	54501	4000	2011-10-14 00:00:00	Q4 2011	D55B35271365454498EC6CA	174.2	5309.54	4000	1309.54	-40.91	0	0	0	0	1	0	0	0	93	Auto	TRUE
63B23531452861386134D99	540928	2011-11-24 18:08:42.070000000	None	36	Completed	2012-01-18 00:00:00	0.3509	0.3108	0.3008	0.287	0.147	0.14	2	E	4	1	FL	Other	Employed	109	True	False		2011-11-24 18:08:37	700	719	2001-10-17 00:00:00	25	24	29	21	846	3	8	0	0	0	0	0	14201	0.35	18603	28	1	0	0.29	$50,000-74,999	True	4466.666667	D3F33636002955510A569D2	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	28	56709	7500	2011-11-30 00:00:00	Q4 2011	A6353527881649574D8AB56	322.84	7810.8	7499.99	310.81	-10	0	0	0	0	1	0	0	0	22	Debt Consolidation	TRUE
63B73549239185296A83230	597719	2012-06-08 13:19:25.297000000	None	60	Completed	2013-08-05 00:00:00	0.23318	0.2085	0.1985	0.195	0.0565	0.1385	5	B	8	1	OK	Professional	Employed	12	True	False		2012-06-08 13:19:20	740	759	1991-06-20 00:00:00	5	5	30	3	1569	0	3	0	0	0	0	0	78980	0.97	2320	30	1	0	0.17	$100,000+	True	14583.333333	2E42365414433312329FCBF	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	21	68023	15000	2012-06-15 00:00:00	Q2 2012	4B183548323526775C58BE6	404.54	18332.84	15000	3332.84	-159.85	0	0	0	0	1	0	0	0	24	Debt Consolidation	TRUE
63B735559335533143904E3	630437	2012-08-28 14:50:57.440000000	None	36	Past Due (1-15 days)		0.33665	0.2969	0.2869	0.2738	0.1475	0.1263	2	E	3	1	MA	Other	Employed	42	True	False		2012-08-28 14:50:55	620	639	1990-12-01 00:00:00	8	8	20	4	767	5	7	0	0	0	1	0	108084	0.9	515	20	0.6	2	0.18	$100,000+	True	13416.666667	3BB43660473762205D248B4	1	6	6	0	0	15000	13084.06	-82	3	NA	18	73575	8000	2012-09-07 00:00:00	Q3 2012	5ADF35381735246187A5FB7	338.26	5750.42	2919.52	2830.9	-95.35	0	0	0	0	1	0	0	0	5	Debt Consolidation	TRUE
63BC353071970313160A15E	536015	2011-10-28 00:18:58.377000000	None	12	Completed	2012-10-25 00:00:00	0.25295	0.1546	0.1446	0.1414	0.0765	0.0649	4	C	5	1	WA	Accountant/CPA	Full-time	73	False	False		2011-11-27 01:03:38	660	679	2001-03-14 00:00:00	9	7	30	6	144	1	3	1	0	4	0	0	4794	0.65	800	25	0.69	2	0.34	$25,000-49,999	True	2166.666667	8F943635234281517E25E17	2	34	34	0	0	5000	0.01	34	0	NA	28	56708	2000	2011-11-29 00:00:00	Q4 2011	11B933979162568867F86F8	180.95	2164.89	1999.99	164.9	-10.64	0	0	0	0	1	1	0	0	53	Debt Consolidation	TRUE
63C834266699362309CB3D8	376225	2008-07-31 19:58:57.083000000	C	36	Completed	2009-03-16 00:00:00	0.2325	0.21	0.2	NA	NA	NA	NA		0	7	FL	Other	Full-time	27	True	False		2008-07-31 19:47:17.443000000	660	679	1997-04-02 00:00:00	7	6	43	4	164	2	13	0	0	8	1	0	5469	1.1	35	34	0.79	1	NA	$1-24,999	False	3.333333	3FB33428671930534416EA7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	67	35436	1500	2008-08-13 00:00:00	Q3 2008	CA15341889185341141EBA7	56.51	1673.92	1500	173.92	-8.28	0	0	0	0	1	0	0	0	67	Other	FALSE
63CA3384017454409E7E679	110004	2007-03-12 13:03:55.680000000	D	36	Completed	2010-03-26 00:00:00	0.19981	0.1925	0.1775	NA	NA	NA	NA		0	0	TX	Professional	Full-time	1	False	True	FEF83377364176536637E50	2007-03-12 13:01:45.480000000	620	639	1968-03-01 00:00:00	12	11	34	10	319	3	19	6	49178	75	1	1	10329	0.63	2339	24	0.56	1	0.14	$25,000-49,999	True	4160	6B6F3383758892066FD74D7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	84	8924	5400	2007-03-26 00:00:00	Q1 2007	974933801079450477259E5	190.62	7113.01	5400	1713.01	-91.36	0	0	0	0	1	0	0	0	136	Not Available	FALSE
63CD3535086575708A28A4E	545618	2011-12-20 08:16:48.623000000	None	60	Current		0.16487	0.1465	0.1365	0.136	0.02	0.116	6	A	9	1	CT	Professional	Full-time	210	True	False		2011-12-20 08:16:45	780	799	1989-03-01 00:00:00	8	8	21	6	271	2	3	0	0	0	0	0	9129	0.19	36671	20	0.75	1	0.14	$75,000-99,999	True	6958.333333	42E43638199553408FB13AD	1	27	27	0	0	8000	2615.85	98	0	NA	27	57907	15000	2011-12-22 00:00:00	Q4 2011	05DF346035179066306D928	354.1	9191.6	5144.26	4047.34	-275.08	-60.2	0	0	0	1	0	0	0	16	Debt Consolidation	TRUE
63D03590847400567974893	923309	2013-09-23 17:24:20.517000000	None	36	Current		0.24205	0.2045	0.1945	0.1797	0.0899	0.0898	4	C	6	1	SC	Teacher	Employed	181	True	False		2013-09-23 17:24:23	660	679	1993-09-20 00:00:00	16	15	38	13	821	0	1	0	0	0	0	0	42592	0.82	3497	28	1	0	0.36	$50,000-74,999	True	4916.666667	97813693703166005F18D10	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	6	103768	15000	2013-09-27 00:00:00	Q3 2013	89D13531105917011AFF050	560.9	2804.5	1572.31	1232.19	-60.26	0	0	0	0	1	0	0	0	42	Debt Consolidation	TRUE
3ADD3594465470779F582DA	1031952	2013-11-11 16:36:32.240000000	None	36	Current		0.23898	0.2015	0.1915	0.17716	0.0874	0.08976	4	C	3	1	TN	Skilled Labor	Employed	109	True	False		2013-11-11 16:36:34	640	659	1998-10-21 00:00:00	8	8	17	4	107	0	5	1	753	0	0	0	2555	0.8	546	15	0.81	3	0.26	$25,000-49,999	True	2833.333333	851A369858140242868E806	2	54	47	7	0	4000	652.91	NA	0	NA	4	112069	8000	2013-11-19 00:00:00	Q4 2013	05C0342005375092382EC4C	297.92	889.3436	495.92	393.4236	-19.74	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
3AE13602486966404508BD5	1182248	2014-02-05 21:04:32.313000000	None	36	Current		0.33246	0.2924	0.2824	0.25681	0.1525	0.10431	1	HR	2	1	CA	Nurse's Aide	Employed	11	False	False		2014-02-05 21:04:34	640	659	2005-04-14 00:00:00	11	11	21	8	541	3	11	0	0	0	0	0	14204	0.98	133	17	0.94	1	0.42	$25,000-49,999	True	3500	F86F3706797023636B01CE5	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	132441	4000	2014-02-21 00:00:00	Q1 2014	4D9C370596729430062BD2C	168.15	0	0	0	0	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
3AF23568752440085436B71	703008	2013-01-21 08:54:35.630000000	None	36	Current		0.31032	0.2712	0.2612	0.2382	0.1275	0.1107	2	E	2	1	IL	Postal Service	Employed	231	False	False		2013-01-21 08:54:34	660	679	1997-03-14 00:00:00	2	2	10	1	32	0	0	1	0	41	0	0	1066	0.82	234	10	0.7	0	0.08	$50,000-74,999	True	4416.166667	54D33673363844155574D20	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	14	82557	3000	2013-01-25 00:00:00	Q1 2013	FE9D3568939250968BE535F	122.67	1594.71	818.57	776.14	-28.63	0	0	0	0	1	0	0	0	56	Debt Consolidation	TRUE
447D34282016235577935E1	373812	2008-07-27 02:11:54.373000000	C	36	Completed	2011-06-14 00:00:00	0.37453	0.35	0.34	NA	NA	NA	NA		0	7	MD	Executive	Full-time	225	True	False		2008-07-27 02:05:15.380000000	640	659	1971-10-01 00:00:00	11	11	52	5	269	1	6	1	2212	14	0	0	10451	0.99	207	49	0.87	3	0.25	$100,000+	True	13250	950A34269213544220C5AF4	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	68	34866	3000	2008-07-31 00:00:00	Q3 2008	06E8342271362840592A14B	135.71	4806.07	3020.89	1785.18	-50.72	0	0	0	0	1	0	0	0	45	Other	FALSE
448533756606846424B99F5	75580	2006-12-17 10:58:26.320000000	HR	36	Defaulted	2007-07-20 00:00:00	0.29776	0.29	0.275	NA	NA	NA	NA		0	0	CA	Sales - Retail	Not available	NA	False	True	5EA73366320555283BA0246	2006-11-28 10:22:31.510000000	520	539	1995-03-23 00:00:00	NA	NA	28	3	65	6	8	0	NA	21	0	NA	NA	NA	NA	NA	NA	NA	0.19	Not displayed	True	7083.333333	9AFE33762623622293EFE59	NA	NA	NA	NA	NA	NA	NA	NA	154	7	87	5740	2550	2006-12-21 00:00:00	Q4 2006	E3833374778269837001E1F	106.86	203.66	191.73	11.93	0	-29.06	2544.58	2358.27	0	1	0	0	0	28	Not Available	FALSE
448D3603101186416A98FC9	1217588	2014-02-28 15:10:03.857000000	None	60	Current		0.21345	0.189	0.179	0.16554	0.0874	0.07814	4	C	7	2	GA	Accountant/CPA	Employed	122	True	False		2014-02-27 18:27:15	720	739	1996-12-01 00:00:00	14	13	37	9	1940	0	5	0	0	0	0	0	158664	0.83	30986	36	1	0	0.47	$50,000-74,999	True	5964	F1B63708468834056C7CB39	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	134615	7875	2014-03-04 00:00:00	Q1 2014	6AB63563908806854B96A3B	203.85	0	0	0	0	0	0	0	0	1	0	0	0	1	Home Improvement	TRUE
448E3589948615043B98877	928200	2013-09-26 11:32:15.737000000	None	36	Current		0.1802	0.144	0.134	0.12744	0.0474	0.08004	5	B	6	7	CA	Other	Employed	54	False	False		2013-09-26 11:32:17	680	699	2000-06-25 00:00:00	4	4	5	3	55	0	1	0	0	0	1	0	0	0	2100	5	1	1	0.07	$100,000+	True	9058.833333	EBCE3694065522750C94F65	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	6	103625	2500	2013-09-30 00:00:00	Q3 2013	D95E3693881856651ED4D51	85.93	428.6637	287.41	141.2537	-9.88	0	0	0	0	1	0	0	0	1	Other	TRUE
44933577247062592F4772F	766305	2013-05-02 17:16:33.993000000	None	60	Current		0.14965	0.1269	0.1169	0.1122	0.0374	0.0748	6	A	10	1	CA	Computer Programmer	Employed	9	True	False		2013-05-02 17:16:29	740	759	1998-09-03 00:00:00	9	8	16	6	566	1	3	0	0	3	0	0	16457	0.76	5143	14	0.85	0	0.2	$100,000+	True	8833.333333	CB27368185239121345E2C5	1	26	26	0	0	4500	0.31	-77	0	NA	10	90055	34999	2013-05-08 00:00:00	Q2 2013	0F3F3489221264890BD54D4	790.79	7117.11	3923.34	3193.77	-251.69	0	0	0	0	1	0	0	0	684	Debt Consolidation	TRUE
449E3535105392073BE6FD2	545438	2011-12-19 13:53:55.623000000	None	36	Completed	2014-03-04 00:00:00	0.35285	0.3127	0.3027	0.285	0.165	0.12	1	HR	2	2	NE	Professional	Employed	155	True	False		2011-11-25 12:31:46	720	739	1991-04-01 00:00:00	10	7	37	7	272	5	6	0	0	3	0	0	1872	0.88	57	27	0.96	0	0.25	$50,000-74,999	True	4612.166667	B57836388190623760E270E	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	27	58246	4000	2011-12-30 00:00:00	Q4 2011	75F43533259040074B1923D	172.6	5849.32	4000.01	1849.31	-59.16	0	0	0	0	1	0	0	0	7	Home Improvement	TRUE
5E223417287248451AB5340	296964	2008-03-21 17:56:04.943000000	AA	36	Defaulted	2009-01-27 00:00:00	0.1501	0.143	0.143	NA	NA	NA	NA		0	1	WI	Construction	Full-time	48	True	False		2008-03-21 17:47:11.207000000	780	799	1993-05-01 00:00:00	10	6	38	5	144	0	3	0	0	0	0	0	4148	0.51	3952	37	0.97	0	0.55	$25,000-49,999	True	2833.333333	028A3416041014351C14451	NA	NA	NA	NA	NA	NA	NA	NA	167	10	72	29013	9000	2008-03-28 00:00:00	Q1 2008	462134162044757944F28B2	308.91	1544.55	1029.46	515.09	0	0	7970.55	7970.54	0	1	0	0	0	148	Debt Consolidation	FALSE
731C3520479234377F8D3B0	516210	2011-07-13 05:57:39.977000000	None	36	Completed	2012-07-24 00:00:00	0.35643	0.3199	0.3099	0.2957	0.147	0.1487	2	E	5	7	IL	Professional	Employed	11	False	False		2011-07-13 05:57:36	680	699	1989-11-30 00:00:00	3	3	6	2	450	5	5	0	0	0	0	0	9109	0.92	791	6	1	2	0.18	$50,000-74,999	True	6000	48023624879179024C792E2	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	32	51679	7500	2011-07-26 00:00:00	Q3 2011	DEE135212641846867E8223	326.62	9407.98	7500	1907.98	-59.66	0	0	0	0	1	0	0	0	36	Other	TRUE
732834242427528940FA1CA	358427	2008-06-27 08:32:22.127000000	B	36	Completed	2011-07-08 00:00:00	0.15428	0.14	0.13	NA	NA	NA	NA		0	2	CA	Other	Retired	65	True	False		2008-06-21 10:58:57.337000000	680	699	1984-10-20 00:00:00	6	6	12	3	297	0	8	0	0	0	0	0	9808	0.95	442	9	1	0	0.27	$25,000-49,999	True	2500	8E5434253457838203F2231	1	11	11	0	0	5000	3644.67	0	0	NA	68	33793	6500	2008-07-08 00:00:00	Q3 2008	B760339407725058017B2BB	219.25	8000.3	6500	1500.3	-107.17	0	0	0	0	1	0	0	0	215	Home Improvement	FALSE
732933915185754112717C2	152866	2007-06-15 18:02:56.143000000	E	36	Completed	2009-09-02 00:00:00	0.25315	0.238	0.218	NA	NA	NA	NA		0	0	CA	Sales - Commission	Full-time	35	False	True	FEF83377364176536637E50	2007-06-07 09:43:11.603000000	560	579	1994-01-01 00:00:00	3	3	33	2	20	6	15	14	18364	12	1	0	221	0.88	29	27	0.58	1	0.19	$25,000-49,999	True	4083.333333	69413392474265462F8AE98	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	81	16511	2551	2007-06-28 00:00:00	Q2 2007	3FAF338389395226278874A	99.82	3458.3	2551	907.3	-39.79	0	0	0	0	1	0	0	0	76	Not Available	FALSE
